IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",79,"2028",4,"Median",2,"Female",45,65,null,"65+",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1147331.5
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",79,"2028",4,"Median",1,"Male",19,90,null,"90+",0,"Not applicable",1,"Model-based Estimates",3,"Projection",29427
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",79,"2028",4,"Median",2,"Female",19,90,null,"90+",0,"Not applicable",1,"Model-based Estimates",3,"Projection",62687.5
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",80,"2029",4,"Median",1,"Male",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",74891
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",80,"2029",4,"Median",2,"Female",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",3,"Projection",70946
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",80,"2029",4,"Median",1,"Male",228,0,14,"0-14",0,"Not applicable",1,"Model-based Estimates",3,"Projection",640444.5
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",80,"2029",4,"Median",2,"Female",228,0,14,"0-14",0,"Not applicable",1,"Model-based Estimates",3,"Projection",606324
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",80,"2029",4,"Median",1,"Male",40,15,64,"15-64",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2885921.5
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",80,"2029",4,"Median",2,"Female",40,15,64,"15-64",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2827352.5
70,"Population by age and sex - broad age groups","Population by age and sex - broad age groups","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",80,"2029",4,"Median",1,"Male",45,65,null,"65+",0,"Not applicable",1,"Model-based Estimates",3,"Projection",955318.5
